age,children,dependents,count,income,balance,score,salary
58,0,0,6,93751.11192048494,8458.788315114463,311.18911944166285,45448.499130405944
59,0,1,3,43992.797186769225,15185.466655843204,558.4108070373313,36241.08579186508
55,0,2,4,85590.78341715674,30047.864951674794,375.84184197747675,49378.79704108871
54,1,1,4,67956.43179899035,15052.024446374986,452.08820029036997,51646.16069300059
22,3,2,6,102242.94347822006,34508.15551929002,380.31081723767875,56906.237962308805
47,2,1,1,84156.90790820494,24974.240609972818,636.5397113731017,66147.75577533318
34,4,2,2,38973.21171677674,4026.532865358197,733.2711721045072,50109.30589474405
32,0,2,9,44655.80337999387,48690.12327774417,566.6781947251692,48422.98861199911
38,2,0,9,53246.37470336414,40183.51669966562,569.6258909205385,60558.4493524015
59,2,0,3,61068.02075729609,27081.4557434842,655.642584793851,56632.84389191174
37,0,2,4,68708.3016020875,26939.880268672845,849.7798979745696,68238.88442896013
50,4,2,5,90288.78771474195,20445.39571437878,331.2660889216637,50489.92536114047
56,1,2,1,62327.92177421161,4693.376803120342,368.4651958578366,34747.89562658017
40,1,1,4,71328.26209633863,19191.23458242151,463.3819431635759,42650.98516434617
58,3,1,4,111027.77755109193,42896.20284305288,369.6268846876052,67727.49928469646
24,1,1,5,47280.00475737642,48240.075255510965,605.4004068230809,59779.46053530218
36,2,2,9,73632.29361608045,9498.191328863286,339.8786951659845,36748.02349103254
38,1,2,6,59456.005446227704,11619.38979250575,696.5542075868309,62667.79330820741
23,3,1,5,102613.97504174108,37522.714710545806,458.1372578176064,68971.1176875751
45,2,0,6,32541.119861963136,16318.591017254961,834.2027472234923,55011.18545112957
43,2,0,7,44620.182226513796,33860.9472828857,414.79052047489364,51372.42272812845
58,4,0,6,56386.42551374003,30797.10829886039,547.7168160417392,61051.487597077234
57,0,0,3,108365.18181084587,18203.394549751483,659.7192076128978,65874.70018113396
38,0,0,8,92708.87131895444,7375.114907961163,677.0101755050894,61820.1738661897
49,0,0,9,67217.05752931704,9287.715698955833,783.2588191574766,70831.00122658261
45,3,0,7,112430.95441225408,39930.78095291701,482.08194698097896,61480.28966350273
30,1,0,7,71755.93025094902,15348.901921179513,631.9642366716678,52163.70749844229
58,0,1,1,42418.942236130024,39340.968614081256,389.78033624400894,45022.78275010957
22,1,2,8,93201.95267915193,20509.47686678324,336.8056288092165,62310.57136388918
41,0,1,5,112630.72743672157,24850.046485760282,603.8532367310477,61500.01590876849
36,4,2,9,38397.86522907867,24797.59794838183,597.3648705324485,54626.34743218959
30,1,2,3,58177.40859004121,33895.5152174502,307.3577915402766,46386.476109242554
58,3,2,2,93391.60709060183,39479.923415688136,380.2538360419587,53827.55085675315
46,3,0,3,47863.91138949014,9735.139598037124,829.7228362338952,62541.36529912503
48,1,2,2,59872.56156898311,2149.379057909673,555.6250452905668,50395.45651033852
31,3,1,5,89743.40085245666,34173.62178760147,825.450599804068,80399.45217154777
32,2,2,3,32837.11282568294,6828.351789546043,343.12661445120915,19027.121328238274
30,3,1,8,105649.02696590916,5064.856279904248,646.3594696007882,71720.12571441164
50,4,1,3,30171.88013581405,31243.947449739564,510.6686722350563,51234.89444196464
30,4,1,9,59640.83949685069,33175.900652756216,731.1756907532122,70401.94898287168
55,1,0,7,52510.49887461039,22492.443407186765,431.025408713326,40101.91425891204
21,3,0,2,100422.74655014795,15109.45908291627,538.1606913421027,59952.966884734364
42,1,0,6,32662.725151406456,3811.804028633974,488.7785000674147,39290.71281756415
55,0,1,7,108160.41632106074,15495.144542667293,483.0365539122646,64972.07109324147
33,2,1,7,70105.56122281475,22497.990039051874,516.7075219301279,46261.89278774586
56,1,1,4,94900.28302677089,4337.509325240729,559.8064417958594,64214.89440706959
46,1,1,6,51564.69005686575,39478.95877148721,544.4310420328105,51699.422260792126
31,1,1,7,94001.25612144312,14869.44940060342,332.7947448357998,57566.141976901476
48,1,1,6,43814.80693267108,23938.20034507364,843.8623706237369,63285.80450906131
25,4,1,3,90393.20802072567,6060.752111553677,474.9993997989022,52748.70970318122
42,2,0,8,91328.21335269304,48919.68803321106,588.7047333695407,76386.66499533816
29,0,2,6,115927.24877793422,34572.136110466214,344.0624795537912,58832.93619965315
53,2,1,5,93639.19022085839,2037.699257526613,438.6906757008036,56259.39969166197
31,1,0,2,105817.92073683976,24943.703963107473,832.9757160092913,79546.2234374209
51,4,0,2,35991.83167424902,20433.02165686217,437.047071701999,44714.8955665841
45,0,1,1,83829.55126783765,4989.130437661885,431.1194569821654,55764.3904787881
26,1,0,5,62500.12769830987,34924.31889885786,357.4486365131071,39960.29898324868
51,1,1,4,56568.7802452538,7267.514752730962,418.1636316057519,42164.785622721116
52,3,2,5,44554.96366885699,25685.29771964499,591.368107213794,53745.39706341376
37,2,0,6,51007.81458464834,37891.93955460486,717.2400654460344,68573.16963984846
54,2,0,4,84326.43314870726,37252.24174113068,312.0883351899189,65582.82813079286
39,2,2,6,96467.44027370504,9299.513379576487,385.85367284421613,65459.3088405555
50,3,2,3,76323.00645296273,32095.419120987262,338.7863034329863,46083.29513582358
24,4,2,5,64391.34429812734,29858.002053286342,784.2356559612617,70694.85115636418
51,4,0,5,104468.37299692132,34025.022346440484,586.2054800427973,76106.34949772597
38,4,2,2,81973.84331918483,29338.184035339375,340.4515377782995,50206.45415114653
20,0,1,7,102731.81716604155,34107.19499334579,328.4515984531765,56067.789864835475
26,3,1,1,64005.075616210735,5175.326508215548,452.6947117078936,47125.84041886666
41,3,0,5,87180.52509278248,42149.56897584304,324.37034335963216,57305.70746528871
53,4,1,4,116453.16875979421,11647.327057560165,518.2696434592052,68931.5920461978
29,4,2,4,35811.79912367746,24250.780804207556,705.3550494029123,50993.45484668145
45,4,1,2,90511.25592075798,43382.549026804794,634.7893620593459,69051.57854715825
51,3,2,2,95608.02288759606,15285.066668847156,524.479261327383,50884.92503524612
46,4,0,6,34853.939324040315,37342.91758292032,809.9327979557413,63277.27361964196
31,2,2,5,92435.00804868172,17328.83610542945,822.7230119653426,71529.00704213699
59,4,1,6,81299.49006657327,30674.84017890109,382.0568164130935,66875.38158466753
42,2,2,7,55698.32322837181,31554.64076257186,706.5993708382542,63135.64757435451
33,1,0,7,60044.70644901517,4997.7851837574235,682.050841972253,51486.63941559814
53,1,2,1,86886.5206743721,31500.986863845534,642.6881827882131,64339.029995720426
36,3,1,9,75785.20675628522,14144.746477608258,422.84665970656863,51758.50901347187
25,0,0,8,112418.88197913097,44330.94186123409,728.4980022991317,79928.94887335817
46,1,1,8,117413.89228938769,45061.92551896308,796.4424276500479,89016.18054416045
27,3,1,4,83752.25977502335,35531.50889277608,404.26198778807077,52283.39810927547
52,3,1,1,75049.07700074674,41773.4559307768,620.6954699442364,63258.95053189315
54,2,2,6,93012.65192565066,11733.235788383185,625.2749742310657,71158.36613155328
36,2,1,7,30621.806159177184,10889.011731386001,406.02590795745965,35889.83928903808
45,4,0,9,98967.93434796028,30745.0769333276,565.3637473437335,71826.49342901105
26,1,0,2,30992.19474529968,2051.2110548782807,722.3430816742111,52803.838732589415
43,2,1,5,86913.10662008007,39168.64005609573,511.847241419743,64102.70320660153
44,0,2,4,50254.632935976544,22070.334332184906,471.2749657844462,36859.75124254498
54,3,2,5,111790.04921137924,26021.903110971685,714.7273550430009,81133.7322376525
45,4,0,5,58024.41269522093,28278.546662252687,523.3254029864147,46520.17627817559
24,2,2,4,49492.28490026007,33456.162792905816,422.4065629791476,43370.624535796494
57,2,0,5,113627.96656604721,7665.305456912326,406.86036243973984,67678.35591363627
54,2,1,3,54855.27446101172,11399.834059020526,734.1964088197146,60689.47442579029
49,1,1,6,71917.12369231848,16632.109781792533,325.22466416029,44028.331054603615
44,2,2,7,84499.27516178775,42354.01200589062,587.426211447279,70005.16519857536
43,3,0,9,98006.58302633508,15274.010782282672,719.8607953688461,76011.39812210153
49,2,0,7,90856.3060414924,49293.90728996053,500.31549064590246,64526.25057623014
39,0,0,8,32149.879844490515,18171.749158965205,364.80100297115024,32781.773362891974
22,2,0,1,119006.28237065181,6940.627056521819,523.9474957341038,54791.065195536954
51,4,2,6,99738.13713608422,7453.7209482083235,777.5140250893577,83679.4133219682
27,4,0,7,85903.21468934263,44333.91827849058,712.616476129894,70037.50637641977
42,0,0,5,75996.8130460339,22606.83143613406,676.9126222168502,57026.4006667117
35,4,0,3,119639.92807307039,20963.23105420874,435.06162086097265,67360.78385832655
54,1,0,1,63650.441429050865,44047.096185230985,305.45057943278033,37076.88887387997
44,3,1,2,95001.6805223306,24402.517418716412,781.4703534981195,80573.79387698133
34,3,1,2,110883.48756716697,38103.06737765758,666.9360674659549,79474.13761729928
27,1,0,2,39350.568386782164,20411.660117218868,705.9703944711789,56947.83416751216
53,4,1,7,89499.67129872084,44130.39855710407,826.5688706911186,80799.46089319706
44,0,2,6,100909.65867809605,48324.72556531171,430.08715611792934,67589.49781958754
38,0,0,1,67835.24028310354,46017.17794348131,506.35121435693975,46284.07778320138
32,3,2,2,93619.20515968741,6409.762618361277,503.1581554726863,59597.6517206877
31,0,2,5,41614.935477966166,30255.301866518945,717.6442313932018,61096.90757666259
34,1,1,2,43539.24949836329,19835.839781779167,476.3828791898716,45770.18678895033
42,3,1,3,94344.82261786652,21515.13654837462,385.7231313276294,60856.6345840153
59,2,1,1,38285.862365605244,3596.6619304962364,743.620660499023,50349.91675604501
21,1,0,2,50597.417139196,48132.82430545843,361.2222448055035,41771.077612675464
59,1,2,2,52034.195391448244,34993.13059472154,595.937965512233,52609.86706238693
42,0,2,1,81198.29200308779,48697.20403594946,565.9298380252158,61278.7028217189
24,0,1,9,95801.13958087265,4224.978381172357,776.8930447066389,69031.232537491
53,0,1,8,94878.8804209998,46999.38035697559,646.7388272288988,61586.51603267897
29,2,0,6,115689.7718622772,25051.441441310006,300.4526084524325,55599.91409556064
46,1,0,7,49718.66709405498,29001.409339747283,826.4809604032614,68844.04669831305
23,4,1,9,85986.4653637218,26201.540746891253,685.2515384666226,70118.20941663253
23,3,1,1,46274.038905593115,28151.797381657056,707.0734402893571,60751.818244555
27,0,1,6,111334.59562591965,44718.584296467234,660.3232512111783,77395.09867642558
25,0,2,5,117800.15646217749,29497.55075793859,725.6132744772924,77847.16575016455
44,1,0,4,37366.63840964405,48267.83549793617,797.6861133345341,67074.37912403907
46,2,2,1,106552.66229667894,42952.24009816871,847.6073270077181,88031.3025791805
59,0,1,6,71957.57638427356,34207.14499291157,818.4969773440246,68137.14218282314
39,2,0,8,94394.23880397493,27297.072559691558,484.1361616908013,62673.073101776215
46,2,1,9,96541.75779063119,4502.520314748075,797.5854642780097,71367.56213259831
26,4,2,8,70271.68185643708,41708.17962679497,737.6274007243795,78982.34540685551
42,2,0,2,81286.81958079305,5321.5714684897775,653.3629488087378,59739.52240347751
39,4,0,1,43510.05731315803,2715.150972552394,624.2864820208281,46260.31573506706
53,3,1,6,118204.06177205678,26477.833220346653,582.7722532772425,81582.84956601229
48,2,1,7,116044.72564239531,41435.21689789127,617.2043029980128,88343.44320434541
24,3,2,8,118927.86678291077,1140.5210913606213,417.51773784789066,67564.79090096425
46,2,2,5,86832.52003518218,45087.16935759859,721.8071981652886,77013.44914675756
31,4,2,5,110166.18280248593,3652.576012525164,685.8171622231915,73140.36039174463
36,4,0,2,62265.01951302455,31100.161162469776,657.8744236011349,57011.70043185554
56,3,1,5,42061.416615965165,22867.60611743636,497.301762446419,45264.00964216134
53,1,0,9,41414.5420259354,24923.202232459924,480.3274728662354,38090.00308017679
49,1,0,6,91667.67353212525,30361.141885843015,750.3814426992124,72270.91412646601
55,1,0,4,119302.64063157549,36802.56266056489,388.00182832840136,65702.30986572988
25,2,0,9,54821.71597110244,31131.16389988275,825.3460236823821,66890.21868054928
51,1,2,1,82452.27620606471,15199.61604477301,372.1665621832753,51665.20335648382
51,3,2,1,102656.41661588606,30065.56572404372,359.83005017409903,60505.13722987382
28,1,1,7,52373.08637464769,49259.88048851253,491.3584857073572,51435.28784962616
41,3,1,6,80651.5367678995,23783.5880160082,833.316485095889,74314.58035225159
29,3,1,8,39170.5249051326,4153.246237417084,603.765186799706,45928.105322080344
48,2,2,4,93334.96562715413,49001.13455832051,480.40075131446093,67607.23861696536
30,4,0,4,78378.34007281877,6616.15316571775,788.1869960076308,69004.06627098858
47,2,0,7,36968.21658004282,4895.168359577328,584.4217339240204,40978.3503350698
21,2,0,4,98970.4661893266,5778.839148629826,727.9671784851747,62890.80183598625
40,0,1,4,81166.93496106827,33946.95466278692,309.85045170281745,48849.63693693025
50,1,1,1,101000.1304997403,3323.7934625278926,718.292078749509,68824.10567885161
36,1,0,6,80564.16720578156,45395.74652961121,400.2089493232929,63377.817299882336
46,3,0,5,83974.68806880334,42981.72145685843,749.2756229706687,72890.76176581939
49,4,1,3,45612.42139517541,19773.922521675133,649.5467138672061,53571.12511891977
27,1,2,6,51329.935729638986,25875.71901658167,826.222413257398,61054.609853803195
56,1,1,9,106941.24191623766,23898.02384879754,521.4471883634096,70375.12933229006
24,4,1,3,86661.19923685864,2652.065586300824,694.2364623074614,63918.80297120822
45,1,0,5,52621.03562181194,30689.085168166344,440.99391901731565,45971.68990975735
25,0,0,4,88127.98623435304,19349.691604722455,381.8687793170773,51142.02471909853
35,1,0,2,105998.64700925478,1179.6671416326808,818.3388695057737,72617.71003447693
20,0,1,2,34510.897477148035,21510.26869372095,503.07392760535333,37117.23330288808
28,2,0,3,68382.59814555019,18996.105399927972,336.06275928527725,40447.04979217166
40,2,1,1,104908.15685601014,18714.57779879239,774.1534768499392,75080.52662739271
26,0,2,9,80093.85299119906,27483.96922997869,683.5150260609155,65187.50977806714
34,3,1,2,60554.958950360735,22257.107635204324,487.75332042422446,57246.52180153142
43,0,0,3,117611.36204059428,28563.16629903893,592.2331343933712,68827.13190164744
24,3,0,3,55403.90517264907,45446.576069091505,315.83792720460167,51262.76959143361
57,4,2,7,79043.44648128367,18776.08788366782,679.5365339947285,73521.42348422333
48,4,0,5,117301.55689571633,26580.7660321003,431.37269975255,67857.74233483485
30,0,0,3,70215.64885082412,28578.198228955862,669.2895007386763,55115.17830021813
23,3,2,3,107797.32879244589,35459.946510225425,385.95364368083574,68365.43788087132
29,2,2,6,64416.78391474939,12549.874126092684,570.9857958463547,53758.17343209027
53,0,1,5,44172.77077671827,17684.167789145795,746.1232741765757,58524.644386999214
23,0,0,9,56081.31514264505,7267.659546861081,356.77793710215707,36725.86332427125
29,3,0,4,54148.79879512383,47435.253887073304,607.0067471771499,61633.254695322685
52,4,2,7,114948.50879389592,27051.357051897176,770.5567643667118,96948.23554191338
37,2,0,6,85672.99348457296,32180.540321831755,316.83257109901575,52832.03083695868
31,3,0,3,76462.34329285097,29922.563130348997,494.78703756114214,54718.31916462172
42,3,0,8,40618.62011111189,23148.582470843274,355.9468343190737,36743.732223397266
44,2,0,1,52481.19765646274,3616.630817310615,636.5890482705979,51996.70407232327
56,0,1,7,51522.12739380665,15251.021861962075,306.08560147464704,41547.46017193457
23,0,2,9,62805.579370106236,39205.76013927801,334.2175066371556,45131.029086872375
32,1,0,7,72075.98477281092,14017.851390680802,442.3551994630792,43990.9024496988
37,2,0,1,42817.50368262577,48912.673851029234,374.55976950523075,44086.03539203289
48,3,0,1,83629.74317496421,30821.83485179113,415.00160000784507,55912.020375666274
49,1,2,6,57585.18177731428,37875.68743991711,805.8252397969884,66630.21334389363
57,1,2,7,82400.43078135792,25347.532651740195,680.1910012596943,68154.41969728303
47,1,0,6,83774.70966810168,14698.101026772723,310.96869481111617,50813.961554085035
26,0,1,7,33158.91506328602,39167.89885019939,755.7511178898369,52082.01654274692
43,4,1,8,58110.486665089775,13351.03193822217,410.7805102061102,35342.706102030075
29,1,1,6,49828.2138874002,32300.311486654395,726.3646538773834,52568.95070314842
56,3,1,3,37028.240586241176,31187.54721681832,645.5323617396253,58957.546377677856
46,0,2,3,111715.9319603283,19382.68490372677,655.8564049479576,80055.04076746937
40,4,2,5,54076.8094480275,6414.042144896085,713.8751066374673,53134.508761520025
